lead_id,date,state
SEARCH_000109,2023-01-15,CA
SEARCH_000110,2023-01-15,MI
SEARCH_000111,2023-01-15,IL
SEARCH_000112,2023-01-15,MO
SEARCH_000113,2023-01-15,NE
SEARCH_000114,2023-01-16,MI
SEARCH_000115,2023-01-16,GA
SEARCH_000116,2023-01-16,AZ
SEARCH_000117,2023-01-16,VA
SEARCH_000118,2023-01-16,NY
SEARCH_000119,2023-01-16,TX
SEARCH_000120,2023-01-16,TX
SEARCH_000121,2023-01-17,FL
SEARCH_000122,2023-01-17,NY
SEARCH_000123,2023-01-17,GA
SEARCH_000124,2023-01-17,FL
SEARCH_000125,2023-01-17,MA
SEARCH_000126,2023-01-17,NY
SEARCH_000127,2023-01-17,CT
SEARCH_000128,2023-01-17,TN
SEARCH_000129,2023-01-17,NY
SEARCH_000130,2023-01-18,NC
SEARCH_000131,2023-01-18,CO
SEARCH_000132,2023-01-18,FL
SEARCH_000133,2023-01-18,CA
SEARCH_000134,2023-01-18,IN
SEARCH_000135,2023-01-18,NH
SEARCH_000136,2023-01-18,TX
SEARCH_000137,2023-01-18,NJ
SEARCH_000138,2023-01-18,NC
SEARCH_000139,2023-01-19,MI
SEARCH_000140,2023-01-19,CA
SEARCH_000141,2023-01-19,OH
SEARCH_000142,2023-01-19,MO
SEARCH_000143,2023-01-19,CA
SEARCH_000144,2023-01-19,FL
SEARCH_000145,2023-01-19,TN
SEARCH_000146,2023-01-20,WA
SEARCH_000147,2023-01-20,TX
SEARCH_000148,2023-01-20,WA
SEARCH_000149,2023-01-20,OH
SEARCH_000150,2023-01-20,IL
SEARCH_000151,2023-01-20,OH
SEARCH_000152,2023-01-20,OH
SEARCH_000153,2023-01-20,MN
SEARCH_000154,2023-01-20,SC
SEARCH_000155,2023-01-20,GA
SEARCH_000156,2023-01-21,CA
SEARCH_000157,2023-01-21,TX
SEARCH_000158,2023-01-21,VA
SEARCH_000159,2023-01-21,FL
SEARCH_000160,2023-01-22,CA
SEARCH_000161,2023-01-22,TX
SEARCH_000162,2023-01-22,CA
SEARCH_000163,2023-01-22,MN
SEARCH_000164,2023-01-23,CA
SEARCH_000165,2023-01-23,MD
SEARCH_000166,2023-01-23,NJ
SEARCH_000167,2023-01-23,NJ
SEARCH_000168,2023-01-23,KS
SEARCH_000169,2023-01-23,MO
SEARCH_000170,2023-01-23,VA
SEARCH_000171,2023-01-23,MI
SEARCH_000172,2023-01-24,FL
SEARCH_000173,2023-01-24,NY
SEARCH_000174,2023-01-24,AL
SEARCH_000175,2023-01-24,NY
SEARCH_000176,2023-01-24,TN
SEARCH_000177,2023-01-24,CA
SEARCH_000178,2023-01-24,AR
SEARCH_000179,2023-01-24,ID
SEARCH_000180,2023-01-25,IN
SEARCH_000181,2023-01-25,TX
SEARCH_000182,2023-01-25,MO
SEARCH_000183,2023-01-25,NY
SEARCH_000184,2023-01-26,IL
SEARCH_000185,2023-01-26,IL
SEARCH_000186,2023-01-26,MS
SEARCH_000187,2023-01-26,WA
SEARCH_000188,2023-01-26,TX
SEARCH_000189,2023-01-26,PA
SEARCH_000190,2023-01-26,FL
SEARCH_000191,2023-01-26,GA
SEARCH_000192,2023-01-26,CT
SEARCH_000193,2023-01-26,NM
SEARCH_000194,2023-01-27,MO
SEARCH_000195,2023-01-27,WA
SEARCH_000196,2023-01-27,PA
SEARCH_000197,2023-01-27,KY
SEARCH_000198,2023-01-27,CA
SEARCH_000199,2023-01-27,IN
SEARCH_000200,2023-01-27,MN
SEARCH_000201,2023-01-27,TX
SEARCH_000202,2023-01-27,TX
SEARCH_000203,2023-01-27,MO
SEARCH_000204,2023-01-27,IN
SEARCH_000205,2023-01-27,AL
SEARCH_000206,2023-01-28,NY
SEARCH_000207,2023-01-28,TN
SEARCH_000208,2023-01-28,MI
SEARCH_000209,2023-01-28,OR
SEARCH_000210,2023-01-29,TN
SEARCH_000211,2023-01-29,LA
SEARCH_000212,2023-01-29,TX
SEARCH_000213,2023-01-29,AL
SEARCH_000214,2023-01-29,HI
SEARCH_000215,2023-01-29,NY
SEARCH_000216,2023-01-30,FL
SEARCH_000217,2023-01-30,FL
SEARCH_000218,2023-01-30,KY
SEARCH_000219,2023-01-30,OH
SEARCH_000220,2023-01-30,NJ
SEARCH_000221,2023-01-30,MO
SEARCH_000222,2023-01-30,MA
SEARCH_000223,2023-01-30,MA
SEARCH_000224,2023-01-30,PA
SEARCH_000225,2023-01-30,IL
SEARCH_000226,2023-01-30,TX
SEARCH_000227,2023-01-30,TX
SEARCH_000228,2023-01-30,CT
SEARCH_000229,2023-01-30,CT
SEARCH_000230,2023-01-30,UT
SEARCH_000231,2023-01-30,TX
SEARCH_000232,2023-01-31,NV
SEARCH_000233,2023-01-31,KY
SEARCH_000234,2023-01-31,IL
SEARCH_000235,2023-02-01,CA
SEARCH_000236,2023-02-01,TX
SEARCH_000237,2023-02-01,TX
SEARCH_000238,2023-02-01,TX
SEARCH_000239,2023-02-01,OR
SEARCH_000240,2023-02-01,WA
SEARCH_000241,2023-02-01,VA
SEARCH_000242,2023-02-01,TN
SEARCH_000243,2023-02-02,CA
SEARCH_000244,2023-02-02,GA
SEARCH_000245,2023-02-02,GA
SEARCH_000246,2023-02-02,PA
SEARCH_000247,2023-02-02,VA
SEARCH_000248,2023-02-02,CO
SEARCH_000249,2023-02-02,KS
SEARCH_000250,2023-02-02,TX
SEARCH_000251,2023-02-02,OH
SEARCH_000252,2023-02-02,MA
SEARCH_000253,2023-02-02,NJ
SEARCH_000254,2023-02-02,PA
SEARCH_000255,2023-02-02,MD
SEARCH_000256,2023-02-02,TX
SEARCH_000257,2023-02-02,NY
SEARCH_000258,2023-02-02,MN
SEARCH_000259,2023-02-03,FL
SEARCH_000260,2023-02-03,TX
SEARCH_000261,2023-02-03,TX
SEARCH_000262,2023-02-03,IN
SEARCH_000263,2023-02-03,AZ
SEARCH_000264,2023-02-03,PA
SEARCH_000265,2023-02-03,NC
SEARCH_000266,2023-02-04,IN
SEARCH_000267,2023-02-05,IL
SEARCH_000268,2023-02-05,FL
SEARCH_000269,2023-02-05,FL
SEARCH_000270,2023-02-05,CA
SEARCH_000271,2023-02-05,NY
SEARCH_000272,2023-02-06,UT
SEARCH_000273,2023-02-06,NV
SEARCH_000274,2023-02-06,WA
SEARCH_000275,2023-02-06,NC
SEARCH_000276,2023-02-06,CT
SEARCH_000277,2023-02-06,MD
SEARCH_000278,2023-02-06,GA
SEARCH_000279,2023-02-07,NY
SEARCH_000280,2023-02-07,IN
SEARCH_000281,2023-02-07,IN
SEARCH_000282,2023-02-07,NM
SEARCH_000283,2023-02-07,CA
SEARCH_000284,2023-02-07,LA
SEARCH_000285,2023-02-08,OR
SEARCH_000286,2023-02-08,NJ
SEARCH_000287,2023-02-08,IL
SEARCH_000288,2023-02-08,WA
SEARCH_000289,2023-02-08,MA
SEARCH_000290,2023-02-08,CO
SEARCH_000291,2023-02-08,GA
SEARCH_000292,2023-02-08,GA
SEARCH_000293,2023-02-08,MI
SEARCH_000294,2023-02-08,NV
SEARCH_000295,2023-02-08,SC
SEARCH_000296,2023-02-08,CA
SEARCH_000297,2023-02-09,TX
SEARCH_000298,2023-02-09,FL
SEARCH_000299,2023-02-09,IL
SEARCH_000300,2023-02-09,GA
SEARCH_000301,2023-02-09,FL
SEARCH_000302,2023-02-09,MS
SEARCH_000303,2023-02-09,NY
SEARCH_000304,2023-02-10,TX
SEARCH_000305,2023-02-10,OH
SEARCH_000306,2023-02-10,AZ
SEARCH_000307,2023-02-10,VA
SEARCH_000308,2023-02-10,OR
SEARCH_000309,2023-02-10,OH
SEARCH_000310,2023-02-10,IN
SEARCH_000311,2023-02-10,AR
SEARCH_000312,2023-02-11,WI
SEARCH_000313,2023-02-11,CA
SEARCH_000314,2023-02-11,CT
SEARCH_000315,2023-02-11,VA
SEARCH_000316,2023-02-11,GA
SEARCH_000317,2023-02-11,SC
SEARCH_000318,2023-02-12,IL
SEARCH_000319,2023-02-12,NE
SEARCH_000320,2023-02-12,WI
SEARCH_000321,2023-02-12,NV
SEARCH_000322,2023-02-12,KY
SEARCH_000323,2023-02-13,NY
SEARCH_000324,2023-02-13,CA
SEARCH_000325,2023-02-14,HI
SEARCH_000326,2023-02-14,OK
SEARCH_000327,2023-02-14,CA
SEARCH_000328,2023-02-14,FL
SEARCH_000329,2023-02-14,DC
SEARCH_000330,2023-02-14,OH
SEARCH_000331,2023-02-14,MS
SEARCH_000332,2023-02-14,NM
SEARCH_000333,2023-02-15,PA
SEARCH_000334,2023-02-16,ID
SEARCH_000335,2023-02-16,VA
SEARCH_000336,2023-02-16,NE
SEARCH_000337,2023-02-16,FL
SEARCH_000338,2023-02-16,TX
SEARCH_000339,2023-02-16,CO
SEARCH_000340,2023-02-16,PA
SEARCH_000341,2023-02-16,WA
SEARCH_000342,2023-02-16,MO
SEARCH_000343,2023-02-16,MA
SEARCH_000344,2023-02-16,GA
SEARCH_000345,2023-02-16,MI
SEARCH_000346,2023-02-16,MS
SEARCH_000347,2023-02-17,OK
SEARCH_000348,2023-02-17,NY
SEARCH_000349,2023-02-17,IA
SEARCH_000350,2023-02-17,NY
SEARCH_000351,2023-02-17,KY
SEARCH_000352,2023-02-17,MD
SEARCH_000353,2023-02-17,IN
SEARCH_000354,2023-02-17,NC
SEARCH_000355,2023-02-18,HI
SEARCH_000356,2023-02-18,CA
SEARCH_000357,2023-02-18,OH
SEARCH_000358,2023-02-18,IL
SEARCH_000359,2023-02-18,PA
SEARCH_000360,2023-02-18,AK
SEARCH_000361,2023-02-18,WA
SEARCH_000362,2023-02-18,MA
SEARCH_000363,2023-02-18,CA
SEARCH_000364,2023-02-19,CA
SEARCH_000365,2023-02-19,IL
SEARCH_000366,2023-02-20,OK
SEARCH_000367,2023-02-20,WV
SEARCH_000368,2023-02-20,NY
SEARCH_000369,2023-02-20,NJ
SEARCH_000370,2023-02-20,CA
SEARCH_000371,2023-02-20,NY
SEARCH_000372,2023-02-20,IL
SEARCH_000373,2023-02-20,TX
SEARCH_000374,2023-02-20,FL
SEARCH_000375,2023-02-21,KS
SEARCH_000376,2023-02-21,TX
SEARCH_000377,2023-02-21,NC
SEARCH_000378,2023-02-21,OR
SEARCH_000379,2023-02-21,CT
SEARCH_000380,2023-02-21,MO
SEARCH_000381,2023-02-21,CA
SEARCH_000382,2023-02-21,FL
SEARCH_000383,2023-02-21,MO
SEARCH_000384,2023-02-21,CO
SEARCH_000385,2023-02-21,IN
SEARCH_000386,2023-02-21,IN
SEARCH_000387,2023-02-21,UT
SEARCH_000388,2023-02-22,CA
SEARCH_000389,2023-02-22,FL
SEARCH_000390,2023-02-22,GA
SEARCH_000391,2023-02-22,OH
SEARCH_000392,2023-02-22,PA
SEARCH_000393,2023-02-22,IL
SEARCH_000394,2023-02-22,IL
SEARCH_000395,2023-02-22,TX
SEARCH_000396,2023-02-23,MI
SEARCH_000397,2023-02-23,NJ
SEARCH_000398,2023-02-23,NC
SEARCH_000399,2023-02-23,IL
SEARCH_000400,2023-02-23,CA
SEARCH_000401,2023-02-24,FL
SEARCH_000402,2023-02-25,NY
SEARCH_000403,2023-02-25,TX
SEARCH_000404,2023-02-25,TN
SEARCH_000405,2023-02-25,OR
SEARCH_000406,2023-02-26,NE
SEARCH_000407,2023-02-26,OK
SEARCH_000408,2023-02-26,MI
SEARCH_000409,2023-02-27,IA
SEARCH_000410,2023-02-27,OK
SEARCH_000411,2023-02-27,CA
SEARCH_000412,2023-02-27,SC
SEARCH_000413,2023-02-27,WA
SEARCH_000414,2023-02-27,CA
SEARCH_000415,2023-02-27,MI
SEARCH_000416,2023-02-27,NY
SEARCH_000417,2023-02-27,TN
SEARCH_000418,2023-02-27,TX
SEARCH_000419,2023-02-28,MD
SEARCH_000420,2023-02-28,TX
SEARCH_000421,2023-02-28,GA
SEARCH_000422,2023-02-28,TX
SEARCH_000423,2023-02-28,CA
SEARCH_000424,2023-02-28,KS
SEARCH_000425,2023-02-28,SC
SEARCH_000426,2023-02-28,FL
SEARCH_000427,2023-02-28,MI
SEARCH_000428,2023-02-28,CA
SEARCH_000429,2023-02-28,MI
SEARCH_000430,2023-03-01,NJ
SEARCH_000431,2023-03-01,VA
SEARCH_000432,2023-03-01,CA
SEARCH_000433,2023-03-01,CA
SEARCH_000434,2023-03-01,FL
SEARCH_000435,2023-03-01,TX
SEARCH_000436,2023-03-01,IL
SEARCH_000437,2023-03-02,SC
SEARCH_000438,2023-03-02,MI
SEARCH_000439,2023-03-02,CT
SEARCH_000440,2023-03-02,MS
SEARCH_000441,2023-03-02,MA
SEARCH_000442,2023-03-02,NC
SEARCH_000443,2023-03-02,NC
SEARCH_000444,2023-03-02,SD
SEARCH_000445,2023-03-02,CA
SEARCH_000446,2023-03-02,SC
SEARCH_000447,2023-03-02,GA
SEARCH_000448,2023-03-02,GA
SEARCH_000449,2023-03-02,OH
SEARCH_000450,2023-03-03,MD
SEARCH_000451,2023-03-03,NJ
SEARCH_000452,2023-03-03,TX
SEARCH_000453,2023-03-03,NJ
SEARCH_000454,2023-03-03,NY
SEARCH_000455,2023-03-03,NY
SEARCH_000456,2023-03-03,MO
SEARCH_000457,2023-03-03,CA
SEARCH_000458,2023-03-03,NM
SEARCH_000459,2023-03-04,WA
SEARCH_000460,2023-03-04,TX
SEARCH_000461,2023-03-04,NC
SEARCH_000462,2023-03-04,NY
SEARCH_000463,2023-03-04,MD
SEARCH_000464,2023-03-05,AL
SEARCH_000465,2023-03-05,TX
SEARCH_000466,2023-03-05,TX
SEARCH_000467,2023-03-05,MT
SEARCH_000468,2023-03-05,TX
SEARCH_000469,2023-03-06,WA
SEARCH_000470,2023-03-06,CA
SEARCH_000471,2023-03-06,SC
SEARCH_000472,2023-03-06,FL
SEARCH_000473,2023-03-06,CA
SEARCH_000474,2023-03-06,TN
SEARCH_000475,2023-03-06,MA
SEARCH_000476,2023-03-06,CA
SEARCH_000477,2023-03-07,IL
SEARCH_000478,2023-03-07,IL
SEARCH_000479,2023-03-07,TX
SEARCH_000480,2023-03-07,CA
SEARCH_000481,2023-03-07,CA
SEARCH_000482,2023-03-07,KS
SEARCH_000483,2023-03-07,OH
SEARCH_000484,2023-03-07,NJ
SEARCH_000485,2023-03-08,TX
SEARCH_000486,2023-03-08,OH
SEARCH_000487,2023-03-08,WV
SEARCH_000488,2023-03-09,CA
SEARCH_000489,2023-03-09,MO
SEARCH_000490,2023-03-09,OH
SEARCH_000491,2023-03-09,IL
SEARCH_000492,2023-03-09,VA
SEARCH_000493,2023-03-09,CA
SEARCH_000494,2023-03-09,TX
SEARCH_000495,2023-03-10,NY
SEARCH_000496,2023-03-10,CA
SEARCH_000497,2023-03-10,VA
SEARCH_000498,2023-03-10,MS
SEARCH_000499,2023-03-10,AL
SEARCH_000500,2023-03-10,TX
SEARCH_000501,2023-03-10,MI
SEARCH_000502,2023-03-10,TN
SEARCH_000503,2023-03-11,NJ
SEARCH_000504,2023-03-11,UT
SEARCH_000505,2023-03-11,AZ
SEARCH_000506,2023-03-11,MO
SEARCH_000507,2023-03-11,IL
SEARCH_000508,2023-03-12,ID
SEARCH_000509,2023-03-12,ID
SEARCH_000510,2023-03-12,TN
SEARCH_000511,2023-03-12,FL
SEARCH_000512,2023-03-12,OH
SEARCH_000513,2023-03-12,GA
SEARCH_000514,2023-03-13,OR
SEARCH_000515,2023-03-13,NY
SEARCH_000516,2023-03-13,MA
SEARCH_000517,2023-03-13,PA
SEARCH_000518,2023-03-14,AR
SEARCH_000519,2023-03-14,OR
SEARCH_000520,2023-03-14,WV
SEARCH_000521,2023-03-15,NH
SEARCH_000522,2023-03-15,FL
SEARCH_000523,2023-03-15,AR
SEARCH_000524,2023-03-16,GA
SEARCH_000525,2023-03-16,NH
SEARCH_000526,2023-03-16,TN
SEARCH_000527,2023-03-16,MO
SEARCH_000528,2023-03-16,MI
SEARCH_000529,2023-03-16,LA
SEARCH_000530,2023-03-16,CA
SEARCH_000531,2023-03-17,OH
SEARCH_000532,2023-03-17,MO
SEARCH_000533,2023-03-17,NE
SEARCH_000534,2023-03-17,AR
SEARCH_000535,2023-03-17,CA
SEARCH_000536,2023-03-18,FL
SEARCH_000537,2023-03-18,MI
SEARCH_000538,2023-03-18,CA
SEARCH_000539,2023-03-18,NH
SEARCH_000540,2023-03-18,WV
SEARCH_000541,2023-03-18,AZ
SEARCH_000542,2023-03-19,NH
SEARCH_000543,2023-03-19,TX
SEARCH_000544,2023-03-19,TX
SEARCH_000545,2023-03-19,TX
SEARCH_000546,2023-03-19,PA
SEARCH_000547,2023-03-19,MO
SEARCH_000548,2023-03-19,FL
SEARCH_000549,2023-03-19,CA
SEARCH_000550,2023-03-20,NY
SEARCH_000551,2023-03-20,NJ
SEARCH_000552,2023-03-20,ND
SEARCH_000553,2023-03-20,IA
SEARCH_000554,2023-03-20,NC
SEARCH_000555,2023-03-20,MA
SEARCH_000556,2023-03-20,VA
SEARCH_000557,2023-03-20,KS
SEARCH_000558,2023-03-21,ND
SEARCH_000559,2023-03-21,MA
SEARCH_000560,2023-03-21,IN
SEARCH_000561,2023-03-21,TX
SEARCH_000562,2023-03-21,TX
SEARCH_000563,2023-03-21,CT
SEARCH_000564,2023-03-21,MI
SEARCH_000565,2023-03-21,PA
SEARCH_000566,2023-03-21,MI
SEARCH_000567,2023-03-22,GA
SEARCH_000568,2023-03-22,VA
SEARCH_000569,2023-03-22,MI
SEARCH_000570,2023-03-22,MT
SEARCH_000571,2023-03-22,ID
SEARCH_000572,2023-03-22,NE
SEARCH_000573,2023-03-22,MI
SEARCH_000574,2023-03-22,NJ
SEARCH_000575,2023-03-22,WA
SEARCH_000576,2023-03-22,MI
SEARCH_000577,2023-03-22,TX
SEARCH_000578,2023-03-23,OK
SEARCH_000579,2023-03-23,WA
SEARCH_000580,2023-03-23,WI
SEARCH_000581,2023-03-23,NC
SEARCH_000582,2023-03-23,TX
SEARCH_000583,2023-03-23,KY
SEARCH_000584,2023-03-23,CA
SEARCH_000585,2023-03-23,OH
SEARCH_000586,2023-03-23,OR
SEARCH_000587,2023-03-23,FL
SEARCH_000588,2023-03-23,FL
SEARCH_000589,2023-03-23,TN
SEARCH_000590,2023-03-24,NY
SEARCH_000591,2023-03-24,CA
SEARCH_000592,2023-03-24,TX
SEARCH_000593,2023-03-24,FL
SEARCH_000594,2023-03-24,MI
SEARCH_000595,2023-03-25,PA
SEARCH_000596,2023-03-25,GA
SEARCH_000597,2023-03-25,MI
SEARCH_000598,2023-03-25,AZ
SEARCH_000599,2023-03-26,CA
SEARCH_000600,2023-03-26,MI
SEARCH_000601,2023-03-26,CA
SEARCH_000602,2023-03-26,NV
SEARCH_000603,2023-03-26,FL
SEARCH_000604,2023-03-26,MI
SEARCH_000605,2023-03-26,TX
SEARCH_000606,2023-03-27,SC
SEARCH_000607,2023-03-27,DE
SEARCH_000608,2023-03-27,CA
SEARCH_000609,2023-03-27,CA
SEARCH_000610,2023-03-27,MI
SEARCH_000611,2023-03-27,TN
SEARCH_000612,2023-03-27,AZ
SEARCH_000613,2023-03-27,CA
SEARCH_000614,2023-03-28,TX
SEARCH_000615,2023-03-28,IL
SEARCH_000616,2023-03-28,TX
SEARCH_000617,2023-03-28,CA
SEARCH_000618,2023-03-28,KS
SEARCH_000619,2023-03-28,UT
SEARCH_000620,2023-03-28,CA
SEARCH_000621,2023-03-28,GA
SEARCH_000622,2023-03-28,NY
SEARCH_000623,2023-03-29,CA
SEARCH_000624,2023-03-29,NY
SEARCH_000625,2023-03-29,NJ
SEARCH_000626,2023-03-29,MA
SEARCH_000627,2023-03-29,OK
SEARCH_000628,2023-03-29,CA
SEARCH_000629,2023-03-29,LA
SEARCH_000630,2023-03-29,MI
SEARCH_000631,2023-03-29,SC
SEARCH_000632,2023-03-29,CA
SEARCH_000633,2023-03-29,OH
SEARCH_000634,2023-03-29,MN
SEARCH_000635,2023-03-29,WI
SEARCH_000636,2023-03-30,IL
SEARCH_000637,2023-03-30,TN
SEARCH_000638,2023-03-30,TX
SEARCH_000639,2023-03-30,CA
SEARCH_000640,2023-03-31,CA
SEARCH_000641,2023-03-31,MI
SEARCH_000642,2023-03-31,KY
SEARCH_000643,2023-03-31,DE
SEARCH_000644,2023-03-31,WI
SEARCH_000645,2023-03-31,MA
SEARCH_000646,2023-03-31,NY
SEARCH_000647,2023-04-01,AZ
SEARCH_000648,2023-04-01,MI
SEARCH_000649,2023-04-01,ND
SEARCH_000650,2023-04-01,AR
SEARCH_000651,2023-04-01,NC
SEARCH_000652,2023-04-01,IL
SEARCH_000653,2023-04-01,CA
SEARCH_000654,2023-04-01,CA
SEARCH_000655,2023-04-01,HI
SEARCH_000656,2023-04-01,FL
SEARCH_000657,2023-04-02,AZ
SEARCH_000658,2023-04-02,LA
SEARCH_000659,2023-04-02,NY
SEARCH_000660,2023-04-03,IL
SEARCH_000661,2023-04-03,AL
SEARCH_000662,2023-04-03,LA
SEARCH_000663,2023-04-03,KS
SEARCH_000664,2023-04-03,NH
SEARCH_000665,2023-04-03,IL
SEARCH_000666,2023-04-03,MS
SEARCH_000667,2023-04-03,NC
SEARCH_000668,2023-04-03,NJ
SEARCH_000669,2023-04-03,WV
SEARCH_000670,2023-04-03,WA
SEARCH_000671,2023-04-03,NY
SEARCH_000672,2023-04-03,TN
SEARCH_000673,2023-04-04,GA
SEARCH_000674,2023-04-04,ID
SEARCH_000675,2023-04-04,NC
SEARCH_000676,2023-04-04,AZ
SEARCH_000677,2023-04-05,VA
SEARCH_000678,2023-04-05,NJ
SEARCH_000679,2023-04-05,IA
SEARCH_000680,2023-04-05,FL
SEARCH_000681,2023-04-05,TX
SEARCH_000682,2023-04-06,NC
SEARCH_000683,2023-04-06,TN
SEARCH_000684,2023-04-06,RI
SEARCH_000685,2023-04-06,TX
SEARCH_000686,2023-04-06,OH
SEARCH_000687,2023-04-07,TX
SEARCH_000688,2023-04-07,FL
SEARCH_000689,2023-04-07,TX
SEARCH_000690,2023-04-07,OH
SEARCH_000691,2023-04-07,TN
SEARCH_000692,2023-04-07,CA
SEARCH_000693,2023-04-07,OH
SEARCH_000694,2023-04-07,AZ
SEARCH_000695,2023-04-07,NE
SEARCH_000696,2023-04-07,AZ
SEARCH_000697,2023-04-07,DC
SEARCH_000698,2023-04-07,CA
SEARCH_000699,2023-04-08,AZ
SEARCH_000700,2023-04-08,TX
SEARCH_000701,2023-04-08,CA
SEARCH_000702,2023-04-08,NY
SEARCH_000703,2023-04-08,IN
SEARCH_000704,2023-04-08,PA
SEARCH_000705,2023-04-09,CO
SEARCH_000706,2023-04-09,WA
SEARCH_000707,2023-04-10,WA
SEARCH_000708,2023-04-10,MI
SEARCH_000709,2023-04-10,PA
SEARCH_000710,2023-04-10,TN
SEARCH_000711,2023-04-10,RI
SEARCH_000712,2023-04-10,LA
SEARCH_000713,2023-04-10,MD
SEARCH_000714,2023-04-10,KY
SEARCH_000715,2023-04-10,AL
SEARCH_000716,2023-04-11,NC
SEARCH_000717,2023-04-11,TX
SEARCH_000718,2023-04-11,NV
SEARCH_000719,2023-04-11,NC
SEARCH_000720,2023-04-11,NY
SEARCH_000721,2023-04-11,CA
SEARCH_000722,2023-04-11,MD
SEARCH_000723,2023-04-11,NV
SEARCH_000724,2023-04-11,MA
SEARCH_000725,2023-04-11,MA
SEARCH_000726,2023-04-11,OK
SEARCH_000727,2023-04-12,TX
SEARCH_000728,2023-04-12,CA
SEARCH_000729,2023-04-12,OH
SEARCH_000730,2023-04-12,TX
SEARCH_000731,2023-04-12,NV
SEARCH_000732,2023-04-12,IN
SEARCH_000733,2023-04-13,SC
SEARCH_000734,2023-04-13,KY
